proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value
0x4206c90e3809fbe9d2f35d3f367b544438570922,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,5045.535,0.999,1767510373,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,,5040.489465
0xdc9c00c012e428cd9142b3dda82c66baae0442ca,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,5012.83,0.998,1767451921,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,,5002.80434
0x18cda925145a03cd1650ad1036f6b152ece1d8d2,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,5010.02,0.998,1767440279,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,AxiaSystem,4999.99996
0x9b077c7d8dd35ec81c5a455dbc8c5bf0292f782b,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,5000.0,0.999,1767520651,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,irbisSS,4995.0
0x54a78f8c6e64572111c5683a9efeed25a04c881b,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,5000.0,0.995,1767436681,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Laurenman,4975.0
0x088ffbbc6f2c0b3839d2832e75f37e1bcecbc9e7,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,5030.81,0.98,1767432669,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,MisTKy3,4930.1938
0xc1afe52775b5118a12bcd98f44a677e3d4490dae,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,4890.0,0.998,1767452053,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,,4880.22
0x0224bb9eb0a5c9fd261ac9123a72cbdd5748292a,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,4744.154,0.999,1767530271,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,zb8,4739.4098460000005
0x954f63e01e948425d627468cf78e9a8850ab025d,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,4200.0,0.998,1767452805,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Webet888,4191.6
0x954f63e01e948425d627468cf78e9a8850ab025d,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,4200.0,0.998,1767460513,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Webet888,4191.6
0x48afe8fbde091ff3e616901dc92ef20862c289cc,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,4210.5263,0.95,1767432353,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,heresjimmy,3999.9999850000004
